#TYPE Selected.System.Management.Automation.PSCustomObject
Hostname;DisplayName;Status;RegData;RegValue;RegPath
W008019;NetBT Node Type;Match;2;NodeType;HKLM:\System\CurrentControlSet\Services\Netbt\Parameters
W008019;No Name Release On Demand;Match;1;NoNameReleaseOnDemand;HKLM:\System\CurrentControlSet\Services\Netbt\Parameters
W008019;Disable IPv4 Source Routing;Match;2;DisableIPSourceRouting;HKLM:\System\CurrentControlSet\Services\Tcpip\Parameters
W008019;Disable IPv6 Source Routing;Match;2;DisableIPSourceRouting;HKLM:\System\CurrentControlSet\Services\Tcpip6\Parameters
W008019;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008019;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008019;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008019;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008019;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008019;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008019;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008019;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008019;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008019;Prevent enabling lock screen camera;Match;1;NoLockScreenCamera;HKLM:\Software\Policies\Microsoft\Windows\Personalization
W008019;Prevent enabling lock screen slide show;Match;1;NoLockScreenSlideshow;HKLM:\Software\Policies\Microsoft\Windows\Personalization
W008019;Enable local admin password management;Match;1;AdmPwdEnabled;HKLM:\Software\Policies\Microsoft Services\AdmPwd
W008019;Turn off multicast name resolution;Match;0;EnableMulticast;HKLM:\Software\Policies\Microsoft\Windows NT\DNSClient
W008019;Hardened UNC Paths;Different;RequireMutualAuthentication=1,RequireIntegrity=1;\\*\NETLOGON;HKLM:\Software\Policies\Microsoft\Windows\NetworkProvider\HardenedPaths
W008019;Hardened UNC Paths;Different;RequireMutualAuthentication=1,RequireIntegrity=1;\\*\SYSVOL;HKLM:\Software\Policies\Microsoft\Windows\NetworkProvider\HardenedPaths
W008019;Encryption Oracle Remediation --> Protection Level:;Match;0;AllowEncryptionOracle;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System\CredSSP\Parameters
W008019;Boot-Start Driver Initialization Policy;Match;3;DriverLoadPolicy;HKLM:\System\CurrentControlSet\Policies\EarlyLaunch
W008019;Configure registry policy processing --> Do not apply during periodic background processing;Match;0;NoBackgroundPolicy;HKLM:\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}
W008019;Configure registry policy processing --> Process even if the Group Policy objects have not changed;Match;0;NoGPOListChanges;HKLM:\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}
W008019;Enumerate local users on domain-joined computers;Match;0;EnumerateLocalUsers;HKLM:\Software\Policies\Microsoft\Windows\System
W008019;Restrict Unauthenticated RPC clients --> RPC Runtime Unauthenticated Client Restriction to Apply:;Match;1;RestrictRemoteClients;HKLM:\Software\Policies\Microsoft\Windows NT\Rpc
W008019;Disallow Autoplay for non-volume devices;Match;1;NoAutoplayfornonVolume;HKLM:\Software\Policies\Microsoft\Windows\Explorer
W008019;Set the default behavior for AutoRun --> Default AutoRun Behavior;Match;1;NoAutorun;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer
W008019;Turn off Autoplay --> Turn off Autoplay on:;Match;255;NoDriveTypeAutoRun;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer
W008019;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;32768;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\Application
W008019;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;196608;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\Security
W008019;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;32768;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\System
W008019;Configure Windows SmartScreen;Match;1;EnableSmartScreen;HKLM:\Software\Policies\Microsoft\Windows\System
W008019;Do not allow passwords to be saved;Match;1;DisablePasswordSaving;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008019;Do not allow drive redirection;Different;0;fDisableCdm;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008019;Always prompt for password upon connection;Match;1;fPromptForPassword;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008019;Require secure RPC communication;Match;1;fEncryptRPCTraffic;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008019;Set client connection encryption level --> Encryption Level;Match;3;MinEncryptionLevel;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008019;Prevent downloading of enclosures;Match;1;DisableEnclosureDownload;HKLM:\Software\Policies\Microsoft\Internet Explorer\Feeds
W008019;Allow user control over installs;Match;0;EnableUserControl;HKLM:\Software\Policies\Microsoft\Windows\Installer
W008019;Always install with elevated privileges;Match;0;AlwaysInstallElevated;HKLM:\Software\Policies\Microsoft\Windows\Installer
W008019;Sign-in last interactive user automatically after a system-initiated restart;Match;1;DisableAutomaticRestartSignOn;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;Turn on PowerShell Script Block Logging;Match;1;EnableScriptBlockLogging;HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging
W008019;Turn on PowerShell Script Block Logging --> Log script block invocation start / stop events:;Match;;EnableScriptBlockInvocationLogging;HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging
W008019;Allow Basic authentication;Match;0;AllowBasic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008019;Allow unencrypted traffic;Match;0;AllowUnencryptedTraffic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008019;Disallow Digest authentication;Match;0;AllowDigest;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008019;Allow Basic authentication;Match;0;AllowBasic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008019;Allow unencrypted traffic;Match;0;AllowUnencryptedTraffic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008019;Disallow WinRM from storing RunAs credentials;Match;1;DisableRunAs;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008019;Deny delegating saved credentials;Match;1;AllowProtectedCreds;HKLM:\Software\Policies\Microsoft\Windows\CredentialsDelegation
W008019;Accounts: Limit local account use of blank passwords to console logon only;Match;1;LimitBlankPasswordUse;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings;Match;1;SCENoApplyLegacyAuditPolicy;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Domain member: Digitally encrypt or sign secure channel data (always);Match;1;requiresignorseal;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008019;Domain member: Digitally encrypt secure channel data (when possible);Match;1;sealsecurechannel;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008019;Domain member: Digitally sign secure channel data (when possible);Match;1;signsecurechannel;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008019;Domain member: Require strong (Windows 2000 or later) session key;Match;1;requirestrongkey;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008019;Interactive logon: Machine inactivity limit;Match;900;InactivityTimeoutSecs;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;Interactive logon: Smart card removal behavior;Match;1;ScRemoveOption;HKLM:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon
W008019;Microsoft network client: Digitally sign communications (always);Match;1;RequireSecuritySignature;HKLM:\System\CurrentControlSet\Services\LanmanWorkstation\Parameters
W008019;Microsoft network client: Send unencrypted password to third-party SMB servers;Match;0;EnablePlainTextPassword;HKLM:\System\CurrentControlSet\Services\LanmanWorkstation\Parameters
W008019;Microsoft network server: Digitally sign communications (always);Match;1;requiresecuritysignature;HKLM:\System\CurrentControlSet\Services\LanmanServer\Parameters
W008019;Network access: Do not allow anonymous enumeration of SAM accounts;Match;1;RestrictAnonymousSAM;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Network access: Do not allow anonymous enumeration of SAM accounts and shares;Match;1;RestrictAnonymous;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Network access: Restrict anonymous access to Named Pipes and Shares;Match;1;RestrictNullSessAccess;HKLM:\System\CurrentControlSet\Services\LanmanServer\Parameters
W008019;Network security: Allow LocalSystem NULL session fallback;Match;0;allownullsessionfallback;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008019;Network security: Do not store LAN Manager hash value on next password change;Match;1;NoLMHash;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Network security: LAN Manager authentication level;Match;5;LmCompatibilityLevel;HKLM:\System\CurrentControlSet\Control\Lsa
W008019;Network security: LDAP client signing requirements;Match;1;LDAPClientIntegrity;HKLM:\System\CurrentControlSet\Services\LDAP
W008019;Network security: Minimum session security for NTLM SSP based (including secure RPC) clients;Match;537395200;NTLMMinClientSec;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008019;Network security: Minimum session security for NTLM SSP based (including secure RPC) servers;Match;537395200;NTLMMinServerSec;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008019;System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links);Match;1;ProtectionMode;HKLM:\System\CurrentControlSet\Control\Session Manager
W008019;User Account Control: Admin Approval Mode for the Built-in Administrator account;Match;1;FilterAdministratorToken;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Behavior of the elevation prompt for administrators in Admin Approval Mode;Match;2;ConsentPromptBehaviorAdmin;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Behavior of the elevation prompt for standard users;Match;0;ConsentPromptBehaviorUser;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Detect application installations and prompt for elevation;Match;1;EnableInstallerDetection;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Only elevate UIAccess applications that are installed in secure locations;Match;1;EnableSecureUIAPaths;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Run all administrators in Admin Approval Mode;Match;1;EnableLUA;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008019;User Account Control: Virtualize file and registry write failures to per-user locations;Match;1;EnableVirtualization;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;Shell Smart Screen Level;Match;Block;ShellSmartScreenLevel;HKLM:\Software\Policies\Microsoft\Windows\System
W008020;Allow indexing of encrypted Store or Items;Match;0;AllowIndexingEncryptedStoresOrItems;HKLM:\Software\Policies\Microsoft\Windows\Windows Search
W008020;Windows Firewall Policy Version;Different;541;PolicyVersion;HKLM:\Software\Policies\Microsoft\WindowsFirewall
W008020;Disable Windows Ink Workspace;Match;1;AllowWindowsInkWorkspace;HKLM:\Software\Policies\Microsoft\WindowsInkWorkspace
W008020;Restrict Remote SAM;Match;O:BAG:BAD:(A;;RC;;;BA);RestrictRemoteSAM;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Disable WDigest Authentication;Match;0;UseLogonCredential;HKLM:\System\CurrentControlSet\Control\SecurityProviders\WDigest
W008020;Disable Exception Chain Validation;Match;0;DisableExceptionChainValidation;HKLM:\System\CurrentControlSet\Control\Session Manager\kernel
W008020;Disable SMB v1 Server;Match;0;SMB1;HKLM:\System\CurrentControlSet\Services\LanmanServer\Parameters
W008020;SMB v1 Service status;Match;4;Start;HKLM:\System\CurrentControlSet\Services\MrxSmb10
W008020;NetBT Node Type;Match;2;NodeType;HKLM:\System\CurrentControlSet\Services\Netbt\Parameters
W008020;No Name Release On Demand;Match;1;NoNameReleaseOnDemand;HKLM:\System\CurrentControlSet\Services\Netbt\Parameters
W008020;Disable IPv4 Source Routing;Match;2;DisableIPSourceRouting;HKLM:\System\CurrentControlSet\Services\Tcpip\Parameters
W008020;Disable IPv6 Source Routing;Match;2;DisableIPSourceRouting;HKLM:\System\CurrentControlSet\Services\Tcpip6\Parameters
W008020;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008020;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008020;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\DomainProfile
W008020;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008020;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008020;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PrivateProfile
W008020;Firewall state;Match;1;EnableFirewall;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008020;Inbound connections;Match;1;DefaultInboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008020;Outbound connections;Match;0;DefaultOutboundAction;HKLM:\Software\Policies\Microsoft\WindowsFirewall\PublicProfile
W008020;Prevent enabling lock screen camera;Match;1;NoLockScreenCamera;HKLM:\Software\Policies\Microsoft\Windows\Personalization
W008020;Prevent enabling lock screen slide show;Match;1;NoLockScreenSlideshow;HKLM:\Software\Policies\Microsoft\Windows\Personalization
W008020;Enable local admin password management;Match;1;AdmPwdEnabled;HKLM:\Software\Policies\Microsoft Services\AdmPwd
W008020;Turn off multicast name resolution;Match;0;EnableMulticast;HKLM:\Software\Policies\Microsoft\Windows NT\DNSClient
W008020;Hardened UNC Paths;Different;RequireMutualAuthentication=1,RequireIntegrity=1;\\*\NETLOGON;HKLM:\Software\Policies\Microsoft\Windows\NetworkProvider\HardenedPaths
W008020;Hardened UNC Paths;Different;RequireMutualAuthentication=1,RequireIntegrity=1;\\*\SYSVOL;HKLM:\Software\Policies\Microsoft\Windows\NetworkProvider\HardenedPaths
W008020;Encryption Oracle Remediation --> Protection Level:;Match;0;AllowEncryptionOracle;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System\CredSSP\Parameters
W008020;Boot-Start Driver Initialization Policy;Match;3;DriverLoadPolicy;HKLM:\System\CurrentControlSet\Policies\EarlyLaunch
W008020;Configure registry policy processing --> Do not apply during periodic background processing;Match;0;NoBackgroundPolicy;HKLM:\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}
W008020;Configure registry policy processing --> Process even if the Group Policy objects have not changed;Match;0;NoGPOListChanges;HKLM:\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}
W008020;Enumerate local users on domain-joined computers;Match;0;EnumerateLocalUsers;HKLM:\Software\Policies\Microsoft\Windows\System
W008020;Restrict Unauthenticated RPC clients --> RPC Runtime Unauthenticated Client Restriction to Apply:;Match;1;RestrictRemoteClients;HKLM:\Software\Policies\Microsoft\Windows NT\Rpc
W008020;Disallow Autoplay for non-volume devices;Match;1;NoAutoplayfornonVolume;HKLM:\Software\Policies\Microsoft\Windows\Explorer
W008020;Set the default behavior for AutoRun --> Default AutoRun Behavior;Match;1;NoAutorun;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer
W008020;Turn off Autoplay --> Turn off Autoplay on:;Match;255;NoDriveTypeAutoRun;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer
W008020;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;32768;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\Application
W008020;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;196608;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\Security
W008020;Specify the maximum log file size (KB) --> Maximum Log Size (KB);Match;32768;MaxSize;HKLM:\Software\Policies\Microsoft\Windows\EventLog\System
W008020;Configure Windows SmartScreen;Match;1;EnableSmartScreen;HKLM:\Software\Policies\Microsoft\Windows\System
W008020;Do not allow passwords to be saved;Match;1;DisablePasswordSaving;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008020;Do not allow drive redirection;Different;0;fDisableCdm;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008020;Always prompt for password upon connection;Match;1;fPromptForPassword;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008020;Require secure RPC communication;Match;1;fEncryptRPCTraffic;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008020;Set client connection encryption level --> Encryption Level;Match;3;MinEncryptionLevel;HKLM:\Software\Policies\Microsoft\Windows NT\Terminal Services
W008020;Prevent downloading of enclosures;Match;1;DisableEnclosureDownload;HKLM:\Software\Policies\Microsoft\Internet Explorer\Feeds
W008020;Allow user control over installs;Match;0;EnableUserControl;HKLM:\Software\Policies\Microsoft\Windows\Installer
W008020;Always install with elevated privileges;Match;0;AlwaysInstallElevated;HKLM:\Software\Policies\Microsoft\Windows\Installer
W008020;Sign-in last interactive user automatically after a system-initiated restart;Match;1;DisableAutomaticRestartSignOn;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;Turn on PowerShell Script Block Logging;Match;1;EnableScriptBlockLogging;HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging
W008020;Turn on PowerShell Script Block Logging --> Log script block invocation start / stop events:;Match;;EnableScriptBlockInvocationLogging;HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging
W008020;Allow Basic authentication;Match;0;AllowBasic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008020;Allow unencrypted traffic;Match;0;AllowUnencryptedTraffic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008020;Disallow Digest authentication;Match;0;AllowDigest;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client
W008020;Allow Basic authentication;Match;0;AllowBasic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008020;Allow unencrypted traffic;Match;0;AllowUnencryptedTraffic;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008020;Disallow WinRM from storing RunAs credentials;Match;1;DisableRunAs;HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service
W008020;Deny delegating saved credentials;Match;1;AllowProtectedCreds;HKLM:\Software\Policies\Microsoft\Windows\CredentialsDelegation
W008020;Accounts: Limit local account use of blank passwords to console logon only;Match;1;LimitBlankPasswordUse;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings;Match;1;SCENoApplyLegacyAuditPolicy;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Domain member: Digitally encrypt or sign secure channel data (always);Match;1;requiresignorseal;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008020;Domain member: Digitally encrypt secure channel data (when possible);Match;1;sealsecurechannel;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008020;Domain member: Digitally sign secure channel data (when possible);Match;1;signsecurechannel;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008020;Domain member: Require strong (Windows 2000 or later) session key;Match;1;requirestrongkey;HKLM:\System\CurrentControlSet\Services\Netlogon\Parameters
W008020;Interactive logon: Machine inactivity limit;Match;900;InactivityTimeoutSecs;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;Interactive logon: Smart card removal behavior;Match;1;ScRemoveOption;HKLM:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon
W008020;Microsoft network client: Digitally sign communications (always);Match;1;RequireSecuritySignature;HKLM:\System\CurrentControlSet\Services\LanmanWorkstation\Parameters
W008020;Microsoft network client: Send unencrypted password to third-party SMB servers;Match;0;EnablePlainTextPassword;HKLM:\System\CurrentControlSet\Services\LanmanWorkstation\Parameters
W008020;Microsoft network server: Digitally sign communications (always);Match;1;requiresecuritysignature;HKLM:\System\CurrentControlSet\Services\LanmanServer\Parameters
W008020;Network access: Do not allow anonymous enumeration of SAM accounts;Match;1;RestrictAnonymousSAM;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Network access: Do not allow anonymous enumeration of SAM accounts and shares;Match;1;RestrictAnonymous;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Network access: Restrict anonymous access to Named Pipes and Shares;Match;1;RestrictNullSessAccess;HKLM:\System\CurrentControlSet\Services\LanmanServer\Parameters
W008020;Network security: Allow LocalSystem NULL session fallback;Match;0;allownullsessionfallback;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008020;Network security: Do not store LAN Manager hash value on next password change;Match;1;NoLMHash;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Network security: LAN Manager authentication level;Match;5;LmCompatibilityLevel;HKLM:\System\CurrentControlSet\Control\Lsa
W008020;Network security: LDAP client signing requirements;Match;1;LDAPClientIntegrity;HKLM:\System\CurrentControlSet\Services\LDAP
W008020;Network security: Minimum session security for NTLM SSP based (including secure RPC) clients;Match;537395200;NTLMMinClientSec;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008020;Network security: Minimum session security for NTLM SSP based (including secure RPC) servers;Match;537395200;NTLMMinServerSec;HKLM:\System\CurrentControlSet\Control\Lsa\MSV1_0
W008020;System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links);Match;1;ProtectionMode;HKLM:\System\CurrentControlSet\Control\Session Manager
W008020;User Account Control: Admin Approval Mode for the Built-in Administrator account;Match;1;FilterAdministratorToken;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Behavior of the elevation prompt for administrators in Admin Approval Mode;Match;2;ConsentPromptBehaviorAdmin;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Behavior of the elevation prompt for standard users;Match;0;ConsentPromptBehaviorUser;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Detect application installations and prompt for elevation;Match;1;EnableInstallerDetection;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Only elevate UIAccess applications that are installed in secure locations;Match;1;EnableSecureUIAPaths;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Run all administrators in Admin Approval Mode;Match;1;EnableLUA;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
W008020;User Account Control: Virtualize file and registry write failures to per-user locations;Match;1;EnableVirtualization;HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System
